,Rooms,Floor,TotalFloor,KitchenArea,LivingArea,TotalArea,WaterHeatType,Price,LocNum,OfferType_від власника,OfferType_від посередника,OfferType_від представника господаря (без комісійних),Walls_блочно-кирпичный,Walls_газоблок,Walls_железобетон,Walls_керамзитобетон,Walls_монолитно-каркасный,Walls_монолитно-кирпичный,Walls_монолитный железобетон,Walls_моноліт,Walls_монолітно-блоковий,Walls_панель,Walls_піноблок,Walls_силікатна цегла,Walls_цегла
376,1.0,9.0,12.0,11.0,28.0,57.0,False,9.60918360377546,1896.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
377,3.0,8.0,9.0,8.0,42.0,65.0,False,9.648659816955295,2104.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
378,1.0,5.0,9.0,9.0,20.0,38.0,False,8.922791623969637,9183.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
379,2.0,12.0,25.0,18.0,42.0,70.0,False,9.61587214452889,6712.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380,1.0,10.0,19.0,12.0,18.0,49.0,False,9.472781556562168,4513.4000000000015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
381,3.0,15.0,19.0,20.0,30.0,66.0,False,9.99884318585288,5294.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
382,3.0,7.0,10.0,12.0,70.0,100.0,False,9.392745258631441,7670.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
383,2.0,3.0,9.0,7.5,31.0,46.0,False,9.04793908261736,6548.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
384,3.0,14.0,14.0,18.0,55.0,105.0,False,9.472781556562168,5569.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385,1.0,8.0,9.0,6.8,18.0,32.0,False,8.517393171418904,7226.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
386,1.0,14.0,16.0,9.0,19.0,40.0,False,9.210440366976517,6031.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
387,3.0,16.0,19.0,20.0,67.0,136.0,False,10.43396873396056,2250.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
388,1.0,5.0,10.0,10.0,15.0,28.0,False,9.210440366976517,6924.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
389,1.0,4.0,9.0,8.0,17.0,36.0,False,9.433563920090563,2316.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390,3.0,7.0,9.0,17.0,65.0,112.0,False,10.463131911491967,1845.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
391,3.0,14.0,28.0,25.0,70.0,130.0,False,9.898525260706313,7114.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
392,2.0,4.0,13.0,20.0,44.0,82.0,False,9.741027444837728,5362.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
393,2.0,4.0,9.0,9.0,62.0,86.0,False,10.43396873396056,2262.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
394,2.0,17.0,25.0,15.0,40.0,68.0,False,9.465060106725137,7966.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
395,1.0,13.0,16.0,8.0,16.0,35.0,False,9.472781556562168,3629.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
396,2.0,4.0,5.0,7.0,32.0,55.0,False,9.963970987915639,1644.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
397,3.0,2.0,5.0,12.0,56.0,100.0,False,10.251676592824563,1565.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
398,2.0,6.0,23.0,25.0,15.0,60.0,False,9.798182590890704,3260.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399,3.0,2.0,5.0,7.0,40.0,60.0,False,9.653871680890804,2034.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
400,1.0,11.0,16.0,11.0,22.0,45.0,False,9.472781556562168,6172.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
401,2.0,17.0,25.0,10.0,40.0,62.0,False,9.259225769705994,9339.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
402,1.0,5.0,9.0,8.0,18.0,36.0,False,8.612685172875459,11170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
403,2.0,3.0,5.0,9.0,39.0,67.0,False,9.61587214452889,3015.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
404,2.0,6.0,19.0,15.0,27.0,73.0,False,9.820920828879165,6386.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
405,1.0,10.0,24.0,9.0,17.0,37.0,False,9.259225769705994,6657.200000000003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
406,3.0,5.0,9.0,7.0,68.0,75.0,False,9.839002363309719,1967.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407,2.0,5.0,9.0,8.0,30.0,47.0,False,9.305741456739435,4963.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
408,2.0,6.0,24.0,27.0,22.0,71.0,False,10.146316077166736,2131.2000000000007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,1.0,20.0,25.0,10.0,24.0,45.0,False,9.90353755128617,3123.6000000000013,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
410,1.0,5.0,24.0,12.0,18.0,43.0,False,8.77971129020447,11153.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
411,4.0,4.0,9.0,9.0,65.0,90.0,True,10.251676592824563,2174.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
412,3.0,13.0,13.0,12.0,63.0,95.0,False,9.952325334619427,6272.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
413,2.0,21.0,24.0,15.0,55.0,87.0,False,9.546884034617925,7105.800000000001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
414,2.0,5.0,24.0,23.0,40.0,82.0,False,10.251676592824563,3627.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
415,2.0,15.0,25.0,20.0,25.0,65.0,False,10.089136899422757,2125.2000000000007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
416,1.0,15.0,25.0,8.0,17.0,37.0,False,9.210440366976517,6432.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
417,1.0,3.0,9.0,7.0,18.0,35.0,False,9.105090961257085,2705.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
418,1.0,14.0,16.0,10.0,18.0,43.0,False,8.987321812850125,6441.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
419,1.0,7.0,9.0,9.0,18.0,49.0,False,9.392745258631441,5956.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
420,1.0,5.0,20.0,10.0,20.0,42.0,False,9.105090961257085,7099.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
421,1.0,8.0,9.0,5.0,11.0,20.0,False,8.699681400989514,8914.800000000001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
422,1.0,7.0,18.0,12.0,18.0,44.0,False,9.018089684104343,6229.799999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
423,2.0,4.0,9.0,8.0,31.0,55.0,False,8.853808274977197,6807.000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
424,2.0,7.0,14.0,30.0,45.0,57.0,False,9.472781556562168,8269.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
425,1.0,13.0,16.0,8.0,17.0,37.0,False,9.15915233520675,4506.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
426,1.0,1.0,2.0,9.0,17.0,36.0,False,8.699681400989514,7476.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
427,3.0,9.0,10.0,9.0,42.0,74.0,False,9.210440366976517,6413.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
428,1.0,12.0,16.0,9.0,18.0,34.0,False,9.259225769705994,3409.6000000000013,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
429,3.0,5.0,25.0,10.0,86.0,105.0,True,9.61587214452889,6982.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
430,3.0,8.0,9.0,10.0,40.0,60.0,False,9.392745258631441,5132.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
431,1.0,4.0,5.0,17.0,20.0,51.0,False,8.556606193773073,3298.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
432,3.0,3.0,5.0,7.0,45.0,58.0,False,9.210440366976517,5888.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
433,2.0,15.0,22.0,12.0,26.0,48.0,False,9.105090961257085,9515.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
434,1.0,4.0,10.0,9.0,19.0,50.0,False,9.305741456739435,7177.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
435,2.0,18.0,25.0,18.0,17.0,60.0,False,9.958307122300235,6810.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436,3.0,2.0,5.0,12.0,56.0,86.0,False,9.741027444837728,7716.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
437,3.0,3.0,25.0,16.0,55.0,112.0,False,10.165890277802454,5625.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
438,3.0,1.0,6.0,9.0,45.0,79.0,False,9.105090961257085,4932.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
439,3.0,1.0,9.0,9.0,56.0,80.0,False,9.15915233520675,4995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
440,2.0,8.0,24.0,20.0,45.0,90.0,False,10.043292972227004,4100.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
441,1.0,4.0,9.0,8.0,21.0,30.0,False,9.558529412264617,1639.2000000000005,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
442,1.0,13.0,16.0,10.0,18.0,48.0,False,8.978786553302003,6356.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
443,2.0,4.0,4.0,8.0,47.0,60.0,False,10.3469546827773,1518.1999999999994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
444,2.0,5.0,9.0,5.0,34.0,56.0,False,9.546884034617925,1721.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
445,2.0,3.0,5.0,9.0,31.0,54.0,False,9.798182590890704,977.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
446,3.0,2.0,5.0,12.0,56.0,86.0,False,9.741027444837728,7716.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
447,2.0,6.0,9.0,8.0,30.0,45.0,False,9.210440366976517,6791.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
448,2.0,2.0,9.0,7.0,30.0,48.0,False,8.77971129020447,8221.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
449,2.0,17.0,25.0,15.0,40.0,80.0,False,9.741027444837728,5419.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
450,2.0,5.0,6.0,12.0,36.0,55.0,False,9.61587214452889,8332.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
451,2.0,19.0,22.0,12.0,32.0,70.0,False,9.472781556562168,7349.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
452,1.0,10.0,16.0,8.0,18.0,35.0,False,8.517393171418904,7815.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
453,2.0,15.0,22.0,10.0,27.0,65.0,False,9.433563920090563,6982.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
454,2.0,10.0,28.0,23.0,14.0,55.0,False,9.61587214452889,6848.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
455,1.0,3.0,9.0,7.9,18.0,35.0,False,8.81001204797317,7787.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
456,2.0,5.0,9.0,5.0,34.0,56.0,False,9.546884034617925,1721.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
457,1.0,12.0,25.0,15.0,19.0,49.0,False,9.825580063659602,3179.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
458,1.0,10.0,16.0,10.0,19.0,46.0,False,9.210440366976517,4609.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
459,2.0,14.0,25.0,10.0,34.0,61.0,False,9.581972891547895,6707.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
